"uid","profit","round"
"21849752",-50750,16
"28759212",-49000,16
"26048962",76500,13
"25770842",-7850,9
"28610712",-7000,14
"22617062",-49500,15
"28652422",-61250,10
"27981332",1250,14
"21762082",-49755,12
"27493472",146000,14
"21695072",14250,9
"22053552",-59750,14
"26622532",52250,18
"26203652",-49250,12
"28288482",29750,13
"26670322",50750,16
"28556022",-36000,11
"24177112",196500,15
"21506882",2500,13
"20317952",-42500,10
"29956672",-37750,9
"24557612",32500,8
"26311452",38500,17
"28201542",1500,16
"26757342",-83000,21
"22787152",59000,10
"29368242",-9350,15
"25368362",-42500,15
"20694742",-43550,16
"20618942",-95750,18
"24183292",-42750,11
"29177642",43500,13
"21668282",-48750,9
"28974562",155500,10
"21375462",-60750,20
"29189462",-48750,14
"25312092",27250,17
"23283802",-41000,9
"29250922",76250,12
"26422062",-56500,11
"25398452",-59000,15
"25756112",20000,17
"27145972",-11250,10
"23634102",27750,9
"27831542",-26250,9
"24673652",-9485,8
"22431062",19000,10
"24497692",-78500,14
"25029312",-18750,18
"22843772",-49875,16
"23919522",-48750,15
"23240342",107000,13
"20795422",-58750,15
"29955122",49000,19
"27141072",347250,18
"26707072",-49415,15
"25094462",-42500,15
"20200532",23000,13
"23194062",-49200,19
"28851022",-78500,14
"21078872",48250,16
"20676762",-31000,15
"28049672",-39250,11
"26472962",-7500,8
"21118572",-14500,18
"28860752",87500,8
"22566762",19250,10
"22217582",-16250,19
"25053362",-9625,15
"21328112",-6070,15
"20606632",72500,16
"24936872",-38500,21
"25224532",-99250,20
"21188022",-49375,17
"21211042",-22750,15
"21891162",398500,17
"uid","profit","round"
"26492412",8750,1
"21781472",-6250,1
"28741942",-6250,1
"20087442",19500,1
"21476102",-3250,1
"21485112",-6250,1
"25642012",-4750,1
"27932902",1250,1
"29703682",-4000,1
"21469562",-6250,1
"27290232",-4750,1
"22879652",-6250,1
"28055832",-6250,1
"20374072",3750,1
"23088732",-4000,1
"25387252",-5000,1
"25896012",6250,1
"22393112",-6250,1
"27330002",-6250,1
"22617672",-6250,1
"24474442",-6250,1
"21781472",-10000,2
"23849442",-3250,1
"28741942",-12500,2
"20559772",1500,1
"22728662",-6250,1
"22222262",11000,1
"21485112",-12500,2
"24116472",-6250,1
"29109242",-6250,1
"29423292",-4750,1
"25018162",-5000,1
"21469562",-12500,2
"29745782",48750,1
"28257842",-1250,1
"22879652",-9500,2
"26052432",-6250,1
"26492412",5500,2
"28055832",-12500,2
"28335452",7500,1
"28499432",0,1
"22303002",-6250,1
"20972052",-6250,1
"22948182",0,1
"22393112",-12500,2
"25894772",-6250,1
"27330002",-12500,2
"21841042",-6250,1
"20087442",13250,2
"22617672",-7500,2
"28319392",-6250,1
"27290232",-11000,2
"24474442",-12500,2
"24059182",2750,1
"26996092",3750,1
"25642012",-11000,2
"28741942",-18750,3
"23820672",-6250,1
"22728662",55000,2
"25819302",-6250,1
"21476102",500,2
"27792452",-6250,1
"27932902",-5000,2
"21485112",-18750,3
"24116472",-11750,2
"20751832",18750,1
"29109242",-12500,2
"24861192",-6250,1
"20374072",15500,2
"24363042",-5000,1
"29703682",-7250,2
"25896012",20000,2
"29011952",-6250,1
"25387252",750,2
"21469562",-17500,3
"27159532",-4750,1
"23088732",-10250,2
"24739192",1500,1
"26052432",21250,2
"29259732",-6250,1
"28055832",-16250,3
"29850412",-6250,1
"25710062",-6250,1
"22303002",-12500,2
"21193412",-4500,1
"20972052",-12500,2
"20779082",-6250,1
"20559772",-3250,2
"22222262",4750,2
"20262062",-6250,1
"22393112",-18750,3
"25894772",-11250,2
"26602952",-6250,1
"27330002",-18750,3
"21841042",-7000,2
"21781472",-16250,3
"29072262",-6250,1
"20087442",7000,3
"22617672",-7250,3
"28319392",12500,2
"21813432",-6250,1
"27290232",-7250,3
"24474442",-18750,3
"22321822",-6250,1
"22879652",-15750,3
"23849442",-9500,2
"29745782",57500,2
"24308622",-6250,1
"25642012",-14750,3
"28741942",-18750,4
"23820672",-7000,2
"28674192",250,1
"25819302",-11000,2
"27746112",13750,1
"27792452",-2500,2
"27932902",-6250,3
"21485112",-25000,4
"26162432",13750,1
"29423292",-11000,2
"28499432",-6250,2
"20307002",-6250,1
"26492412",-750,3
"28257842",-7500,2
"29109242",-15250,3
"24861192",-11250,2
"22915182",-6250,1
"23967592",-6250,1
"25018162",26250,2
"29011952",-12500,2
"28765122",13750,1
"27399752",-6250,1
"23088732",-16500,3
"28335452",51250,2
"22962102",-6250,1
"29259732",-12500,2
"22923132",-6250,1
"22948182",-6250,2
"29850412",-8000,2
"23663492",-6250,1
"25710062",0,2
"22198382",-6250,1
"22303002",-15000,3
"23680102",-6250,1
"22728662",48750,3
"20972052",-18750,3
"26996092",4500,2
"20751832",12500,2
"20779082",-12500,2
"25706012",93750,1
"22222262",-1500,3
"20262062",-12500,2
"28847952",-6250,1
"20374072",10750,3
"22393112",-25000,4
"24116472",-18000,3
"26602952",0,2
"28725762",-6250,1
"27330002",-25000,4
"21781472",-22500,4
"29072262",53250,2
"20087442",49500,4
"22897052",-6250,1
"21469562",-17500,4
"24363042",1250,2
"21813432",-9750,2
"21476102",-4500,3
"26523652",-6250,1
"24474442",-25000,4
"24059182",1500,2
"22321822",-7500,2
"22879652",-22000,4
"26620572",10000,1
"23849442",-9625,3
"27159532",-9500,2
"24308622",-12500,2
"22608792",-6250,1
"20986782",-6250,1
"29703682",-1000,3
"27740012",10250,1
"28055832",-22500,4
"25896012",13750,3
"21485112",-31250,5
"27932902",-7500,4
"29423292",-12250,3
"24344122",-1250,1
"28499432",-12500,3
"20307002",-12500,2
"26492412",-5750,4
"26374632",4250,1
"28257842",-10750,3
"22915182",-12500,2
"24000272",3750,1
"23967592",-12500,2
"24553292",-6250,1
"29011952",11250,3
"21193412",-10750,2
"25387252",-5500,3
"28800742",6250,1
"25894772",-17500,3
"27399752",-12500,2
"23088732",-22750,4
"26988352",0,1
"24739192",-4750,2
"22962102",-12500,2
"29745782",101250,3
"23544332",-6250,1
"26052432",15000,3
"29259732",-18750,3
"22923132",-12500,2
"28741942",-22750,5
"25869832",-6250,1
"22948182",-12500,3
"23663492",-12500,2
"26627312",1000,1
"27746112",39750,2
"22198382",-12500,2
"25642012",-21000,4
"27129862",-6250,1
"23680102",-12500,2
"26162432",7500,2
"22728662",45500,4
"29093832",13750,1
"20972052",-25000,4
"20751832",6250,3
"20779082",-18750,3
"20559772",-9500,3
"21358862",-6250,1
"22222262",-7750,4
"28674192",-4750,2
"20262062",-18000,3
"28847952",-12500,2
"22393112",-30500,5
"26548742",8750,1
"24116472",-18000,4
"28319392",16250,3
"28725762",-12500,2
"27106492",-6250,1
"27330002",-31250,5
"21841042",-3100,3
"27792452",-8750,3
"21781472",-28750,5
"22897052",12500,2
"22617672",-8500,4
"26735062",-4000,1
"27290232",-13500,4
"26523652",-12500,2
"24474442",-8750,5
"29109242",-21500,4
"23851322",-6250,1
"24861192",-17500,3
"28765122",7500,2
"22879652",-28250,5
"23849442",-9370,4
"21988142",-6250,1
"24308622",-18750,3
"22608792",-12500,2
"22795242",-6250,1
"23820672",-8250,3
"29850412",-14250,3
"20986782",-12500,2
"25039672",-6250,1
"25819302",-11750,3
"28055832",-28750,5
"25896012",7500,4
"25791222",150000,1
"21485112",-37500,6
"27932902",-8750,5
"28499432",-18750,4
"29146932",-6250,1
"26996092",-500,3
"20307002",-17250,3
"25706012",87500,2
"25018162",22500,3
"20482492",-6250,1
"22915182",-18750,3
"23452472",10250,1
"25710062",-4750,3
"23967592",41250,3
"24553292",-12500,2
"28474052",23750,1
"21193412",-17000,3
"25387252",-5500,4
"25894772",-23000,4
"28746802",-6250,1
"27399752",-18750,3
"23088732",-14000,5
"28335452",85000,3
"23250812",-3250,1
"22303002",-18750,4
"24739192",-11000,3
"22962102",-9000,3
"23544332",-11000,2
"26052432",8750,4
"22012622",-6250,1
"29259732",-25000,4
"26602952",-6250,3
"24363042",-5000,3
"21813432",-14750,3
"22923132",-18750,3
"25869832",-2500,2
"23972952",12750,1
"22948182",-18750,4
"29072262",172000,3
"20374072",6750,4
"23663492",-16250,3
"28821912",-4000,1
"22198382",-18750,3
"25642012",-27250,5
"29703682",-2250,4
"27129862",-6250,2
"24059182",-4750,3
"29021832",10000,1
"20087442",43250,5
"23680102",-15750,3
"26162432",15250,3
"26217572",3750,1
"20972052",-11250,5
"20751832",0,4
"20779082",-23500,4
"20559772",-9625,4
"21358862",-11000,2
"22222262",-14000,5
"25436722",8750,1
"22321822",-13750,3
"28847952",-18750,3
"24000272",-2500,2
"20424532",-6250,1
"26492412",8000,5
"28725762",-18750,3
"27330002",-37500,6
"27106492",-12500,2
"27792452",-15000,4
"26297772",-4750,1
"21781472",-35000,6
"26620572",3750,2
"21469562",1250,5
"22617672",-9450,5
"28800742",0,2
"28732122",-4750,1
"21476102",-5750,4
"27290232",-19750,5
"26523652",-18750,3
"29109242",-27000,5
"23851322",-2500,2
"29011952",5000,4
"24861192",-23750,4
"22108502",-6250,1
"28765122",1250,3
"22879652",-34500,6
"21988142",-6500,2
"26401572",33750,1
"27159532",-15750,3
"24308622",-20000,4
"22608792",-13750,3
"27740012",14000,2
"22795242",-12500,2
"23820672",-6250,4
"26920522",-3750,1
"29850412",-20500,4
"20986782",-13750,3
"29423292",-18500,4
"25039672",-12500,2
"23685622",20250,1
"28055832",-35000,6
"28741942",-29000,6
"25896012",1250,5
"28950732",-6250,1
"21485112",-43750,7
"24344122",-7500,2
"27932902",-9300,6
"29745782",95000,4
"28499432",-25000,5
"29146932",-12500,2
"20440942",7250,1
"25706012",87250,3
"26374632",19250,2
"26988352",1500,2
"28257842",-17000,4
"20482492",-12500,2
"22915182",-25000,4
"20632692",3750,1
"22393112",-15500,6
"28319392",10000,4
"21904052",3750,1
"24553292",-16250,3
"21193412",-17000,4
"29174022",3750,1
"29093832",7500,2
"24116472",-22000,5
"26735062",33500,2
"28746802",37500,2
"27746112",33500,3
"24199362",-6250,1
"27399752",-22500,4
"24739192",-11000,4
"27495542",27750,1
"26627312",-5250,2
"26052432",2500,5
"22012622",-12500,2
"29259732",-29000,5
"26602952",-11000,4
"24363042",-11250,4
"22923132",-25000,4
"21602752",-6250,1
"22948182",-25000,5
"26065982",-6250,1
"25573012",-3750,1
"22198382",-12500,4
"25642012",-33500,6
"25791222",144500,2
"24059182",-11000,4
"20262062",-24250,4
"21241652",-6250,1
"22897052",6250,3
"20087442",37000,6
"22728662",41500,5
"25819302",-18000,4
"20751832",-6250,5
"25636132",-5000,1
"20307002",-23500,4
"20559772",-9750,5
"22222262",-20250,6
"28674192",-6000,3
"22321822",-20000,4
"23574372",15000,1
"28847952",-25000,4
"26548742",2500,2
"24000272",-8750,3
"20424532",-12500,2
"22324432",-6250,1
"28725762",-23750,4
"21841042",-9350,4
"27330002",-43750,7
"27106492",-18750,3
"27792452",-21250,5
"26450212",-1250,1
"21781472",-18750,7
"26620572",27500,3
"28800742",-6250,3
"23452472",5500,2
"27222962",-6250,1
"24474442",-15000,6
"21476102",-7000,5
"27290232",-26000,6
"26523652",6250,4
"25018162",19500,4
"23250812",-9500,2
"29011952",250,5
"24861192",-27500,5
"22108502",-12500,2
"21059232",-5000,1
"28765122",-5000,4
"25387252",32000,5
"23849442",-9495,5
"22879652",-39250,7
"27159532",-17000,4
"20132792",-6250,1
"23088732",-20250,6
"22795242",-17250,3
"29850412",-26750,5
"29724432",-6250,1
"22962102",-12750,4
"29423292",-24750,5
"25039672",-15750,3
"25710062",-11000,4
"22514832",93750,1
"28055832",-41250,7
"28741942",-35250,7
"25896012",-5000,6
"27129862",-12500,3
"28335452",80000,4
"28950732",-4250,2
"28474052",72500,2
"21485112",-50000,8
"28499432",-31250,6
"29745782",88750,5
"29146932",-18750,3
"29072262",165750,4
"29117322",10250,1
"24344122",-13750,3
"26996092",3250,4
"29557312",-2500,1
"23967592",35000,4
"28257842",-23250,5
"29021832",5000,2
"20482492",-8750,3
"22915182",-15000,5
"23663492",-10000,4
"27232412",-3750,1
"28319392",7500,5
"20768562",-6250,1
"29703682",-8500,5
"25869832",22750,3
"21358862",-17250,3
"22303002",-18750,5
"21386482",-5000,1
"23544332",-14500,3
"29093832",1250,3
"25894772",-29250,5
"20972052",-17500,6
"21813432",-21000,4
"27746112",27250,4
"24199362",-12500,2
"23912922",1250,1
"23680102",-7000,4
"20374072",500,5
"29088492",-6250,1
"26627312",-11500,3
"26217572",6250,2
"26052432",-3750,6
"22012622",-18750,3
"24363042",-17500,5
"22923132",-31250,5
"26802402",-6250,1
"29109242",-32000,6
"21602752",-7000,2
"23972952",11500,2
"26297772",-11000,2
"26920522",-10000,2
"22948182",-31250,6
"26065982",-12500,2
"20505392",18750,1
"21469562",-5000,6
"28821912",-5250,2
"20779082",-19750,5
"26492412",1750,6
"23630992",-6250,1
"22608792",-20000,4
"25642012",-36000,7
"24059182",-17250,5
"25436722",5000,2
"20262062",-30500,5
"21241652",-11000,2
"26162432",10250,4
"24422052",-6250,1
"22897052",1750,4
"20087442",30750,7
"25819302",-16750,5
"20751832",-12500,6
"20440942",1000,2
"20307002",-29750,5
"25706012",81000,4
"20758612",-6250,1
"27740012",7750,3
"20559772",-9875,6
"22222262",-26500,7
"28674192",-7250,4
"22321822",-25500,5
"28847952",-31250,5
"26387442",-6250,1
"24000272",-15000,4
"26548742",-3750,3
"26401572",27500,2
"20424532",-18750,3
"21904052",-2500,2
"22324432",-12500,2
"26977472",0,1
"26988352",-4750,3
"23851322",-5500,3
"21841042",-9475,5
"27330002",-50000,8
"27106492",-25000,4
"27792452",-20000,6
"21701952",-5000,1
"22617672",-9575,6
"28800742",-12500,4
"28732122",-11000,2
"27222962",-6750,2
"25106532",-6250,1
"26374632",23750,3
"24474442",-16500,7
"21476102",-6900,6
"27290232",-32250,7
"23250812",-13500,3
"24739192",-17250,5
"22108502",-18750,3
"28765122",-11250,5
"29293822",-6250,1
"24116472",7750,6
"26735062",29750,3
"23849442",-9620,6
"21988142",-7750,3
"23685622",14000,2
"29259732",-35250,6
"24308622",-26250,5
"20132792",-12500,2
"23088732",-26500,7
"20711852",18750,1
"23820672",-7500,5
"21193412",-23250,5
"29850412",-33000,6
"29174022",-2500,2
"20632692",-1250,2
"29724432",-12500,2
"20986782",-20000,4
"27495542",21500,2
"29423292",-29750,6
"27342972",-6250,1
"25710062",-11000,5
"22773602",-6250,1
"28055832",-47500,8
"26900122",53750,1
"22393112",30750,7
"27932902",-9700,7
"28741942",-41500,8
"25896012",-11250,7
"27129862",-17250,4
"21485112",-23750,9
"28499432",-37500,7
"29745782",132500,6
"29146932",-25000,4
"29072262",162000,5
"24344122",-20000,4
"23967592",28750,5
"22151682",-6250,1
"28257842",-29500,6
"23574372",8750,2
"28148822",-6250,1
"28746802",38250,3
"26602952",-7250,5
"27399752",-28750,5
"20768562",-12500,2
"29703682",-14750,6
"24089032",-6250,1
"21358862",-23500,4
"24553292",0,4
"22728662",35250,6
"26328762",-6250,1
"29093832",-5000,4
"25894772",-35500,6
"20972052",-23750,7
"25636132",-6250,2
"21813432",-23500,5
"27746112",21000,5
"24199362",101250,3
"26523652",3500,5
"25791222",139500,3
"29347712",-4750,1
"24861192",-33750,6
"20374072",-5750,6
"29088492",-11000,2
"26627312",-17750,4
"28369992",-6250,1
"26052432",-10000,7
"22012622",-25000,4
"24363042",-23750,6
"22923132",-37500,6
"22198382",-18750,5
"26802402",-1750,2
"23229052",-6250,1
"26297772",-17250,3
"26920522",73750,3
"22948182",-35750,7
"26065982",-16250,3
"21781472",-7000,8
"21469562",-11250,7
"26151702",-1250,1
"28821912",-5500,3
"25573012",-10000,2
"26492412",-4500,7
"23630992",-1000,2
"22608792",-26250,5
"28725762",-30000,5
"24059182",-7750,6
"24740662",-6250,1
"20262062",-36750,6
"26620572",26250,4
"24422052",-12500,2
"20087442",28500,8
"27020072",136250,1
"20751832",-18750,7
"20440942",-5250,3
"29117322",4000,2
"26996092",-1500,5
"20307002",-36000,6
"25706012",74750,5
"20758612",-7500,2
"27740012",1500,4
"21977342",0,1
"20559772",-9950,7
"22222262",-32750,8
"20482492",-12750,4
"29011952",-3750,6
"28674192",-7500,5
"28847952",-37500,6
"26387442",-5500,2
"25387252",25750,6
"24000272",-17500,5
"26548742",-4700,4
"25039672",-22000,4
"22879652",-45500,8
"23338112",9500,1
"27159532",-23250,5
"28474052",66250,3
"26401572",41250,3
"28319392",1250,6
"20424532",-25000,4
"21904052",-8750,3
"22514832",87500,2
"29557312",-7000,2
"22324432",-18750,3
"25018162",13250,5
"26988352",-4500,4
"22795242",-20500,4
"21841042",-9525,6
"20272712",12000,1
"29021832",-1250,3
"27330002",-56250,9
"27106492",-31250,5
"26450212",-7500,2
"21059232",-11250,2
"22617672",-9535,7
"25672922",58750,1
"28950732",-10500,3
"23452472",-750,3
"28800742",-18750,5
"28732122",-11000,3
"25106532",-12500,2
"23912922",-5000,2
"27290232",-38500,8
"29117392",-1250,1
"24739192",41500,6
"22108502",-25000,4
"28765122",-17500,6
"22962102",6000,5
"27232412",-10000,2
"21386482",-11250,2
"29293822",-8750,2
"23544332",-8250,4
"21382372",-4000,1
"23849442",-9445,7
"21988142",-8500,4
"23685622",10750,3
"29259732",-30250,7
"24308622",-32500,6
"20132792",-16250,3
"23088732",-17750,8
"25869832",16500,4
"29402142",1250,1
"23820672",-8750,6
"21193412",-29500,6
"29850412",-39250,7
"29174022",-8750,3
"22915182",-20500,6
"20505392",22500,2
"23663492",20000,5
"29724432",-18750,3
"20986782",-26250,5
"27495542",15250,3
"27342972",-11000,2
"21498722",16250,1
"22773602",-12500,2
"21602752",-13250,3
"22690502",-6250,1
"28055832",-47750,9
"28335452",75250,5
"23590512",6250,1
"28741942",57250,9
"25896012",-17500,8
"28499432",-39250,8
"29146932",-31250,5
"25642012",-42250,8
"29109242",-13250,7
"23967592",22500,6
"24344122",6250,5
"23972952",5250,3
"22151682",-12500,2
"28257842",9250,7
"22303002",-25000,6
"28038792",-6250,1
"23680102",-13250,5
"23574372",23750,3
"26162432",4000,5
"28148822",-6250,2
"25819302",-23000,6
"29422862",43750,1
"27399752",-35000,6
"20768562",-18750,3
"29703682",-21000,7
"24089032",-12500,2
"21358862",-25250,5
"23851322",-11750,4
"23740732",-6250,1
"22321822",-31750,6
"22897052",-4500,5
"22728662",30500,7
"26328762",-7500,2
"29093832",-11250,5
"25894772",-41750,7
"20972052",-30000,8
"20030422",12500,1
"27746112",14750,6
"25436722",1250,3
"24861192",-40000,7
"21241652",-16500,3
"21460102",-6250,1
"20374072",-9000,7
"26627312",-19250,5
"28369992",-12500,2
"26217572",0,3
"26052432",-16250,8
"22012622",-31250,5
"25791932",68750,1
"24363042",-15000,7
"22923132",-43750,7
"22198382",-25000,6
"23250812",-19750,4
"23229052",-12500,2
"29428272",-4000,1
"26297772",-23500,4
"21469562",-17500,8
"20779082",-21000,6
"25826582",-6250,1
"25573012",35000,3
"26492412",-10750,8
"22608792",-26250,6
"28725762",-36250,6
"24740662",-9500,2
"27792452",-26250,7
"21657732",6250,1
"20262062",58500,7
"24422052",-18750,3
"26800892",-6250,1
"25710062",-17250,6
"20751832",-10000,8
"26374632",23750,4
"20711852",12500,2
"23882082",-250,1
"20440942",-5500,4
"29117322",-2250,3
"20307002",-42250,7
"25706012",68500,6
"26900122",50750,2
"20758612",-7250,3
"27740012",-4750,5
"20559772",-9995,8
"22222262",6750,9
"24116472",1500,7
"28847952",-37500,7
"25387252",19500,7
"25039672",-28250,5
"22879652",-49250,9
"27129862",-23500,5
"23646302",-6250,1
"27159532",-28750,6
"28474052",65000,4
"28319392",-4250,7
"20424532",105000,5
"21904052",-15000,4
"22514832",81250,3
"26977472",-2500,2
"22324432",-25000,4
"24474442",-22750,8
"29072262",155750,6
"25018162",7000,6
"29021832",9500,4
"27330002",-62500,10
"27106492",-36000,6
"21535192",-3250,1
"26450212",-13750,3
"21059232",-17500,3
"21701952",-5250,2
"26735062",23500,4
"28950732",-16750,4
"23452472",-7000,4
"21528932",123750,1
"28800742",-21000,6
"27222962",-8000,3
"21476102",-7900,7
"25106532",-17250,3
"23912922",-5950,3
"25791222",133250,4
"27290232",-44750,9
"28235122",-6250,1
"22108502",-19750,5
"28765122",-2250,7
"27232412",-14750,3
"22393112",27500,8
"29423292",-36000,7
"21386482",-14500,3
"27614152",-6250,1
